  01/01/1917,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  15/01/1917,,,53.5,-129.6,out lowe inlet and up greenville channel,               lowe inlet,grenville channel,,
  15/01/1917,,,29.9,32.6,            mary id lt ho,                   port t,mary island light,55 5 56N,131 10 54W
  16/01/1917,,,55.3,-131.6,lord rock light house bearing n38e distant 07 miles,              potter rock,gravina islands,55 10N,131 35W
  16/01/1917,,,55.4,-131.7,         ketchikan alaska,                ketchikan,,,
  16/01/1917,,,,,,,,,
  16/01/1917,,,55.4,-131.7,         ketchikan alaska,                ketchikan,,,
  17/01/1917,,,55.5,-132.7,stood out through tongass narrows into clarence strait,             lincoln rock,clarence strait,55 59 20N,132 36 57W
  17/01/1917,,,56.5,-132.4,          wrangell alaska,                 wrangell,,,
  18/01/1917,,,56.5,-132.4,craig point beacon course wsw magnetic for wrangell narrows,                 wrangell,wrangell narrows,56 38 05N,132 56 28W
  18/01/1917,,,56.5,-132.4,          wrangell alaska,                 wrangell,,,
  18/01/1917,,,,,,,,,
  18/01/1917,,,56.5,-132.4,        petersburg alaska,                 wrangell,petersburg alaska,56 48 16N,132 56 31W
  19/01/1917,,,56.5,-132.4,various courses into cleveland passage,                 wrangell,frederick sound,57 10 36N,133 54 23W
  19/01/1917,,,56.5,-132.4,petersburg wrangell strait alaska,                 wrangell,wrangell narrows,,
  19/01/1917,,,,,,,,,
  19/01/1917,,,56.5,-132.4,petersburg wrangell strait alaska,                 wrangell,petersburg alaska,,
  19/01/1917,,,,,,,,,
  19/01/1917,,,52.1,-128.1,midway id lt ho ene  2 miles,             lama passage,san juan islands alaska,57 17 14N,134 00 18W
  20/01/1917,,,30,166.4,stood up stephens passage,              wade island,stephens passage,57 49 01N,133 50 34W
  20/01/1917,,,-22.3,166.4,            juneau alaska,                    nunea,juneau alaska,58.3014485N,134.4216125W
  21/01/1916,,,,,,,,,
  21/01/1916,,,-22.3,166.4,            juneau alaska,                    nunea,juneau alaska,,
  22/01/1917,,,52.8,173.3,various courses down gastineau channel and around marmion island light through stephens passage,             east channel,stephens passage,,
  22/01/1917,,,,,,,,,
  22/01/1917,,,,,,,,,
  22/01/1917,,,29.8,115.7,   off shelter island ala,            hunter island,shelter island alaska,58 25 00N,134 51 15W
  23/01/1917,,,42.2,41.7,stood around shelter island to westward,                     poti,shelter island alaska,,
  23/01/1917,,,47.7,-134.9,           funter bay ala,                  tor bay,funter bay,58 14 49N,134 53 41W
  24/01/1917,,,57,-134.9,south passage point bearing w34n standard compass distant 42 miles,           chatham strait,,,
  24/01/1917,,,-1.3,143.6,    deadmans reach alaska,                    manus,cozian reef,57 33 59N,135 26 02W
  25/01/1917,,,54.1,-3.2,stood through peril strait at reduced speed so as to reach sergius narrows,                   barrow,peril strait,57 31 52N,135 16 14W
  25/01/1917,,,70.1,-143.7,          fish bay alaska,            barter island,peril strait,,
  26/01/1917,,,30.5,-3.2,standing into sitka harbor,                   barrow,sitka alaska,57 3 5.62N,135 20 19.11W
  26/01/1917,,,57,-135.4,             sitka alaska,                    sitka,,,
  27/01/1917,,,,,,,,,
  27/01/1917,,,57,-135.4,             sitka alaska,                    sitka,,,
  28/01/1917,,,,,,,,,
  28/01/1917,,,57,-135.4,             sitka alaska,                    sitka,,,
  29/01/1917,,,51.1,1.3,steamed to government wharf sitka,                    dover,sitka alaska,,
  29/01/1917,   57 24 N,  136 02 W,57,-135.4,             sitka alaska,                    sitka,north pacific,,
  30/01/1917,,,55,69.1,klokachef island bearing nne78e distant 41 miles,              gozo island,salisbury sound,57 21 38N,135 46 52W
  30/01/1917,   59 03 N,  139 05 W,56.2,-3,at sea north pacific ocean,                    forth,gulf of alaska,57N,144W
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,,,,,,,
  31/01/1917,,,54.1,-165.8,           yakutat alaska,                   akutan,yakutat alaska,59 32 49N,139 43 38W
  01/03/1917,,,54.1,-165.8,  stood for yakutat roads,                   akutan,yakutat alaska,,
  01/03/1917,,,54.1,-165.8,           yakutat alaska,                   akutan,yakutat alaska,,
  02/03/1917,,,,,,,,,
  02/03/1917,,,54.1,-165.8,           yakutat alaska,                   akutan,yakutat alaska,,
  03/03/1917,,,,,,,,,
  03/03/1917,,,54.1,-165.8,           yakutat alaska,                   akutan,yakutat alaska,,
  04/03/1917,,,,,,,,,
  04/03/1917,   59 34 N,  140 36 W,54.1,-165.8,           yakutat alaska,                   akutan,yakutat alaska,,
  05/03/1917,,,43.1,-70.2,monti bay entrance buoy abeam,                     hvar,yakutat alaska,,
  05/03/1917,     59 41,    142 17,57,-144,           gulf of alaska,           gulf of alaska,,,
  06/03/1917,,,54.1,-165.8,raised ocean cape light ahead,                   akutan,yakutat alaska,,
  06/03/1917,,,54.1,-165.8,           yakutat alaska,                   akutan,yakutat alaska,,
  07/03/1917,,,,,,,,,
  07/03/1917,   59 19 N,  139 30 W,54.1,-165.8,           yakutat alaska,                   akutan,yakutat alaska,,
  08/03/1917,,,30,-165.7,     mt fairweather abeam,                     tyne,glacier bay national park,58 30N,137 00W
  08/03/1917,,,57,-135.4,              sitka sound,                    sitka,sitka alaska,,
  09/03/1917,,,57,-135.4,raised cape edgecumbe bearing e12s,                    sitka,sitka alaska,,
  09/03/1917,   56 59 N,  135 31 W,57,-135.4,             sitka alaska,                    sitka,sitka alaska,,
  10/03/1917,,,57,-135.4,stood out of sitka harbor through eastern channel,                    sitka,sitka alaska,,
  10/03/1917,,,,,,,,,
  10/03/1917,,,,,,,,,
  10/03/1917,   53 45 N,  133 15 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  11/03/1917,,,,,,,,,
  11/03/1917,   52 05 N,  129 54 W,56.2,-3,cape st james exn  9 miles,                    forth,kunghit island,52 6N,131 5W
  12/03/1917,,,50.9,-129.1,triangle island light four points on bow bearing se14e standard,          triangle island,,,
  12/03/1917,,,50.6,-126.9,         off alert bay bc,                alert bay,,,
  13/03/1917,,,50.6,-126.1,various courses through goletas channel and into broughton strait,         johnstone strait,broughton strait,,
  13/03/1917,,,49.7,-124.9,cape lazo bc bearing wxn 10 miles,                cape lazo,,,
  14/03/1917,,,50.2,-125.4,    atkinson point wnw14w,        discovery passage,burrard inlet,49 18 15N,123 12 56W
  14/03/1917,,,12.3,-83.7,           english bay bc,             english bank,english bay vancouver,,
  15/03/1917,,,48.1,16.7,point wilson lighthouse abeam 03 mile stood various courses into port townsend harbor,               black rock,point wilson light,48 8 39N,122 45 19W
  15/03/1917,,,40.9,-122.3,       port townsend wash,            port townsend,port townsend washington,48 6 59N,122 46 31W
  16/03/1917,,,19.6,16.7,stood up admiralty inlet and puget sound toward seattle,              tolo harbor,admiralty inlet,48 09 44.44N,122 43 28.55W
  16/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  17/03/1917,,,,,,,,,
  17/03/1917,,,47.6,-122.3,             seattle wash,                  seattle,,,
  18/03/1917,,,,,,,,,
  18/03/1917,,,47.6,-122.3,             seattle wash,                  seattle,,,
  19/03/1917,,,47.5,-122.6,made fast to pier no 4 us navy yard puget sound,             port orchard,puget sound navy yard,47.5585N,122.6442W
  19/03/1917,,,,,,,,,
  19/03/1917,,,,,,,,,
  19/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  20/03/1917,,,,,,,,,
  20/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  21/03/1917,,,,,,,,,
  21/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  22/03/1917,,,,,,,,,
  22/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  23/03/1917,,,,,,,,,
  23/03/1917,,,47.6,-122.3,               seattle wn,                  seattle,,,
  24/03/1917,,,,,,,,,
  24/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  25/03/1917,,,,,,,,,
  25/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  26/03/1917,,,,,,,,,
  26/03/1917,,,47.6,-122.3,             seattle wash,                  seattle,,,
  27/03/1917,,,,,,,,,
  27/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  28/03/1917,,,,,,,,,
  28/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  29/03/1917,,,,,,,,,
  29/03/1917,,,47.6,-122.3,             seattle wash,                  seattle,,,
  30/03/1917,,,,,,,,,
  30/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,,,,,,,
  31/03/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  01/04/1917,,,,,,,,,
  01/04/1917,,,47.6,-122.3,             seattle wash,                  seattle,,,
  02/04/1917,,,,,,,,,
  02/04/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  03/04/1917,,,,,,,,,
  03/04/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  04/04/1917,,,22.4,114.2,stood across bay up richs passage and to navy yard puget sound wash,                     tolo,puget sound navy yard,,
  04/04/1917,,,,,    puget sound navy yard,,,,
  05/04/1917,,,,,,,,,
  05/04/1917,,,,,    puget sound navy yard,,,,
  06/04/1917,,,,,,,,,
  06/04/1917,,,,,    puget sound navy yard,,,,
  07/04/1917,,,,,,,,,
  07/04/1917,,,30.6,117.2,puget sound navy yard wash,                    mashi,puget sound navy yard,,
  08/04/1917,,,,,,,,,
  08/04/1917,,,30.6,117.2,    puget sound navy yard,                    mashi,puget sound navy yard,,
  09/04/1917,,,,,,,,,
  09/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  10/04/1917,,,,,,,,,
  10/04/1917,,,30.6,117.2,    puget sound navy yard,                    mashi,puget sound navy yard,,
  11/04/1917,,,,,,,,,
  11/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  12/04/1917,,,,,,,,,
  12/04/1917,,,30.6,117.2,puget sound navy yard wash,                    mashi,puget sound navy yard,,
  13/04/1917,,,,,,,,,
  13/04/1917,,,30.6,117.2, puget sound navy yard wn,                    mashi,puget sound navy yard,,
  14/04/1917,,,,,,,,,
  14/04/1917,,,30.6,117.2,    puget sound navy yard,                    mashi,puget sound navy yard,,
  15/04/1917,,,,,,,,,
  15/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  16/04/1917,,,,,,,,,
  16/04/1917,,,,,puget sound navy yard wash,,,,
  17/04/1917,,,,,,,,,
  17/04/1917,,,30.6,117.2,    puget sound navy yard,                    mashi,puget sound navy yard,,
  18/04/1917,,,,,,,,,
  18/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  19/04/1917,,,,,,,,,
  19/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  20/04/1917,,,,,,,,,
  20/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  21/04/1917,,,,,,,,,
  21/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  22/04/1917,,,,,,,,,
  22/04/1917,,,30.6,117.2,navy yard puget sound washington,                    mashi,puget sound navy yard,,
  23/04/1917,,,,,,,,,
  23/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  24/04/1917,,,,,,,,,
  24/04/1917,,,30.6,117.2,    puget sound navy yard,                    mashi,puget sound navy yard,,
  25/04/1917,,,,,,,,,
  25/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  26/04/1917,,,,,,,,,
  26/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  27/04/1917,,,,,,,,,
  27/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  28/04/1917,,,,,,,,,
  28/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  29/04/1917,,,,,,,,,
  29/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,,,,,,,
  30/04/1917,,,30.6,117.2,puget sound navy yard washington,                    mashi,puget sound navy yard,,
  01/05/1917,,,43.1,16.7,various courses through richs passage and into elliott bay,                     hvar,elliott bay,47.603N,122.373W
  01/05/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  02/05/1917,,,,,,,,,
  02/05/1917,,,47.6,-122.3,       seattle washington,                  seattle,,,
  03/05/1917,,,43.1,16.7,various courses out of elliott bay,                     hvar,elliott bay,,
  03/05/1917,,,,,,,,,
  03/05/1917,,,29.9,32.6,entering port angeles bay,                   port t,port angeles washington,48 06 47N,123 26 27W
  03/05/1917,,,29.9,32.6,        port angeles wash,                   port t,port angeles washington,,
  04/05/1917,,,30.5,117.1,standing down strait of juan de fuca,                   anking,strait of juan de fuca,48 12 00N,123 34 22W
  04/05/1917,,,,,,,,,
  04/05/1917,,,,,,,,,
  04/05/1917,   49 41 N,  127 59 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  05/05/1917,,,49.1,-125.9,lennard island light bearing n34e distant 175 miles,           lennard island,,,
  05/05/1917,   51 59 N,  131 43 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  06/05/1917,,,54.9,114.2,sighted moresby island on starboard bow,              tolo harbor,moresby island,52.75N,131.8333W
  06/05/1917,   55 03 N,  134 17 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  07/05/1917,,,54.8,-133.5,  abrest forrester island,         forrester island,,,
  07/05/1917,,,57,-135.4,             sitka alaska,                    sitka,,,
  08/05/1917,,,30.5,117.1,standing into eastern channel sitka harbor liar rock bearing nexe distant one mile,                   anking,sitka alaska,,
  08/05/1917,   57 24 N,  137 13 W,15.5,73.9,       olga strait alaska,                      goa,north pacific,,
  09/05/1917,,,43.1,178.4,pt kruzof bearing sse distant 13 miles,                     suva,salisbury sound,,
  09/05/1917,   57 40 N,  141 11 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  10/05/1917,,,,,,,,,
  10/05/1917,   57 45 N,  147 27 W,57,-144,    at sea gulf of alaska,           gulf of alaska,,,
  11/05/1917,,,,,,,,,
  11/05/1917,,,56.2,-3,kodiak kodiak island alaska,                    forth,kodiak island,57 28N,153 26W
  12/05/1917,,,57.7,-152.2,sighted kodiak island ahead,            humpback rock,kodiak island,,
  12/05/1917,   56 40 N,  153 20 W,15.5,-152.4,            kodiak alaska,                      goa,kodiak island,,
  13/05/1917,,,29.5,73.9,     inner humpback abeam,                      goa,kodiak island,,
  13/05/1917,   55 34 N,  155 54 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  14/05/1917,,,55.8,-155.6,left tangent chirikof island bearing wnw14w distance 65 miles off,          chirikof island,,,
  14/05/1917,,,60.7,-173.1,gull island bearing wsw12w distant 2 miles,              hall island,alaska peninsula,56.5N,158.75W
  15/05/1917,,,55.1,-174.4,right tangent karpa island wnw14w,           iliaski island,karpa island,55 30 38N,160 02 57W
  15/05/1917,,,32.2,119.3,       deer island alaska,              deer island,deer island aleutian islands,54 55 00N,162 18 56W
  16/05/1917,,,32.2,-168.9,west cape bearing ssw standard compass distance 23 miles,              deer island,deer island aleutian islands,,
  16/05/1917,,,56.9,-154.3,right tangent unga island bearing sxe right tangent cape aliateine bearing ne 14 e,              cape alitak,unga island,55 15 38N,160 41 42W
  17/05/1917,,,55.2,132.6,arch point abeam distant 14 mile,                     kure,pavlof islands,55 08 00N,161 42 00W
  17/05/1917,,,,,,,,,
  17/05/1917,,,55.3,-131.5,spitz island bearing nw12w distant 80 miles,             spire island,alaska peninsula,,
  17/05/1917,   56 56 N,  155 41 W,56.2,-3,at sea north pacific ocean,                    forth,gulf of alaska,,
  18/05/1917,,,,,,,,,
  18/05/1917,   56 56 N,  155 41 W,-17.9,-3,cape kuliuk bearing ene38e distant 14 miles,                    forth,shelikof strait,57 52 54N,154 25 31W
  18/05/1917,,,42.2,146.2,tuliumnit point nwxw14w distant 157 miles,                     poti,alaska peninsula,,
  18/05/1917,,,57.4,-1.5,          shelikof strait,                      tic,shelikof strait,,
  19/05/1917,,,42.2,41.7,         point adam abeam,                     poti,cook inlet,60 20 16N,151 52 30W
  19/05/1917,,,,,,,,,
  19/05/1917,,,60.7,-173.1,right tangent elizabeth island s12e,              bear island,cook inlet,,
  19/05/1917,   59 03 N,  151 26 W,5.5,-87,      port chatham alaska,              chatham bay,perl island,59.113N,151.685W
  20/05/1917,,,60.7,-173.1,elizabeth island bearing nexe distant 22 miles,              bear island,perl island,,
  20/05/1917,   59 03 N,  151 55 W,5.5,-87,      port chatham alaska,              chatham bay,perl island,,
  21/05/1917,,,68.9,-166.2,     cape elizabeth abeam,           cape elizabeth,cook inlet,,
  21/05/1917,,,,,,,,,
  21/05/1917,,,,,,,,,
  21/05/1917,   59 09 N,  152 08 W,5.5,-87,      port chatham alaska,              chatham bay,perl island,,
  22/05/1917,,,15.5,73.9,anchored in lee of pearl island where barren islands and entrance to cook inlet could be seen,                      goa,perl island,,
  22/05/1917,,,15.5,73.9,nagahut rocks sxe  15 miles,             geary island,perl island,,
  23/05/1917,,,,,barren islands mt douglas and mt augustine visible from anchorage,,,,
  23/05/1917,   59 01 N,  151 48 W,35.7,-0.6,dangerous cape bearing ese distant 30 miles,                    alger,cook inlet,,
  24/05/1917,,,68.9,-166.2,dangerous cape bearing ese distance 30 miles,           cape elizabeth,cook inlet,,
  24/05/1917,,,,,,,,,
  24/05/1917,,,15.5,73.9,nagahut rocks bearing sxe12e distant 1 34 miles,             geary island,perl island,,
  24/05/1917,,,69.4,-135.7,  off pearl island alaska,             geary island,perl island,,
  25/05/1917,,,68.9,-166.2,stood various courses around cape elizabeth and pt adam,           cape elizabeth,cook inlet,,
  25/05/1917,,,,,,,,,
  25/08/1917,,,,,,,,,
  25/08/1917,   58 54 N,  152 38 W,69.4,-135.7,        cook inlet alaska,             geary island,cook inlet,,
  26/05/1917,,,51.8,-176.6,ushagat island bearing sexs magnetic distant 37 miles,              adak island,cook inlet,,
  26/05/1917,   56 01 N,  157 37 W,57.4,-154.9,          shelikof strait,          shelikof strait,semidi islands,56 03 43N,156 41 54W
  27/05/1917,,,55.3,-127.7,cape devine bearing s18w magnetic,        andrionica island,korovin island,55 25 56N,160 15 12W
  27/05/1917,   54 24 N,  164 16 W,51,-127.7,   stag pt s 14 w  1 mile,              pine island,deer island aleutian islands,,
  28/05/1917,,,54.4,-164.9,umga island abeam distant 18 miles,               scotch cap,unga island,,
  28/05/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  29/05/1917,,,42.2,41.7,lava point bearing ese12e distant 70 miles,                     poti,akutan island,54 07 41N,165 55 05W
  29/05/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  30/05/1917,,,,,,,,,
  30/05/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  31/05/1917,,,53.9,-166.5,steamed around to dutch harbor,             dutch harbor,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,,,,,,,
  31/05/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  01/07/1917,,,,,,,,,
  01/07/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  02/07/1917,,,,,,,,,
  02/07/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  03/07/1917,,,,,,,,,
  03/07/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  04/07/1917,,,,,,,,,
  04/07/1917,,,53.9,-166.5,          unalaska alaska,             unalaska bay,,,
  05/07/1917,,,,,,,,,
  05/07/1917,,,53.9,-166.5,          unalaksa alaska,             unalaska bay,,,
  06/07/1917,,,,,,,,,
  06/07/1917,   54 04 N,  164 23 W,53.9,-166.5,   unalaska harbor alaska,             unalaska bay,,,
  07/07/1917,,,53.8,-167,battery point rocks abeam distance 29 miles,              priest rock,akutan island,,
  07/07/1917,   54 22 N,  160 46 W,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  08/07/1917,,,30,48.5,left tangent pt farewell wxs,                      fao,shumagin islands,55 04 00N,160 03 00W
  08/07/1917,   56 10 N,  154 17 W,56.2,-3,right tangent chirikof i n12e  15 miles,                    forth,chirikof island,55 49 30N,155 37 19W
  09/07/1917,,,55.8,-155.6,semidi islands bearing nxw12w 48 miles distant,          chirikof island,semidi islands,,
  09/07/1917,   57 37 N,  151 25 W,56.2,-3,at sea north pacific ocean,                    forth,gulf of alaska,,
  10/07/1917,,,,,,,,,
  10/07/1917,,,60.1,-149.4,            seward alaska,                   seward,,,
  11/07/1917,,,60,-149.4,standing in for entrance of resurrection bay,         resurrection bay,,,
  11/07/1917,,,60.1,-149.4,            seward alaska,                   seward,,,
  12/07/1917,,,,,,,,,
  12/07/1917,,,60.1,-149.4,            seward alaska,                   seward,,,
  13/07/1917,,,64.6,-149.3,        caines head abeam,              snug harbor,caines head,60 0 3.6N,149 25 19.2W
  13/07/1917,,,64.6,113.9,busby island east 2 miles,             ashby island,prince william sound,60 36 54N,147 10 05W
  14/07/1917,,,61.1,-146.3,       out of snug harbor,                   valdez,prince william sound,,
  14/07/1917,,,61.1,-146.3,            valdez alaska,                   valdez,,,
  15/07/1917,,,,,,,,,
  15/07/1917,,,61.1,-146.3,            valdez alaska,                   valdez,,,
  16/07/1917,,,,,,,,,
  16/07/1917,,,61.1,-146.3,            valdez alaska,                   valdez,,,
  17/07/1917,,,,,,,,,
  17/07/1917,,,61.1,-146.3,            valdez alaska,                   valdez,,,
  18/07/1917,,,,,,,,,
  18/07/1917,,,61.1,-146.3,            valdez alaska,                   valdez,,,
  19/07/1917,,,,,,,,,
  19/07/1917,,,61.1,-146.3,            valdez alaska,                   valdez,,,
  20/07/1917,,,30.5,117.1,  anchored in hanning bay,                   anking,montague island alaska,60 06 33N,147 20 28W
  20/07/1917,,,,,,,,,
  20/07/1917,,,,,,,,,
  20/07/1917,,,30.5,117.1,            seward alaska,                   seward,resurrection bay,59.970N,149.381W
  21/07/1917,,,60,-149.4,various courses down resurrection bay,               seal rocks,resurrection bay,,
  21/07/1917,   57 59 N,  151 21 W,57,-144,ugak island swxw14w  14 miles,           gulf of alaska,kodiak island,,
  22/07/1917,,,43.1,16.7,nunamiut spit bearing west 34 miles,                     hvar,kodiak island,,
  22/07/1917,,,56.9,-154.3,   cape alitak nw  1 mile,              cape alitak,,,
  23/07/1917,,,-23.1,-135,   standing in alitak bay,                 taku bay,cape alitak,56 50 49N,154 18 6W
  23/07/1917,,,-23.1,-135,        alitak bay alaska,                 taku bay,cape alitak,,
  24/07/1917,,,-23.1,-154.3,cape alitak bearing wsw34w,              cape alitak,,,
  24/07/1917,,,57,-144,atkulik id  wsw  11 miles,           gulf of alaska,semidi islands,,
  25/07/1917,,,30.5,-28.6,standing into anchorage bay,                    horta,chignik alaska,56 17 54N,158 24 16W
  25/07/1917,,,54.2,-165.5,       chignik bay alaska,              akun island,chignik alaska,,
  26/07/1917,,,8.9,-79.6,cape devine bearing nxw12w distant 20 miles,                   balboa,shumagin islands,,
  26/07/1917,,,54.4,-164.7,               balboa bay,                seal cape,alaska peninsula,,
  27/07/1917,,,55.2,-173.1,cape aliaksin abeam distant 15 miles,              hall island,shumagin islands,,
  27/07/1917,,,54.7,-163.1,        kings cove alaska,              cape pankof,king cove alaska,55 4 20N,162 19 5W
