  01/12/1913,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,,,,,,,
  31/01/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  01/02/1916,,,,,,,,,
  01/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  02/02/1915,,,,,,,,,
  02/02/1915,,,47.6,-122.3,       seattle washington,                  seattle,,,
  03/02/1916,,,,,,,,,
  03/02/1916,,,47.6,-122.3,                  seattle,                  seattle,,,
  04/02/1916,,,,,,,,,
  04/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  05/02/1916,,,,,,,,,
  05/02/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  06/02/1915,,,,,,,,,
  06/02/1915,,,47.6,-122.3,               seattle wn,                  seattle,,,
  07/02/1916,,,,,,,,,
  07/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  08/02/1916,,,,,,,,,
  08/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  09/02/1916,,,,,,,,,
  09/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  10/02/1916,,,,,,,,,
  10/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  11/02/1916,,,,,,,,,
  11/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  12/02/1916,,,,,,,,,
  12/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  13/02/1916,,,,,,,,,
  13/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  14/02/1916,,,,,,,,,
  14/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  15/02/1916,,,,,,,,,
  15/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  16/02/1916,,,,,,,,,
  16/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  17/02/1916,,,,,,,,,
  17/02/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  18/02/1916,,,,,,,,,
  18/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  19/02/1916,,,,,,,,,
  19/02/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  20/02/1916,,,,,,,,,
  20/02/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  21/02/1916,,,,,,,,,
  21/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  22/02/1916,,,,,,,,,
  22/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  23/02/1916,,,,,,,,,
  23/02/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  24/02/1916,,,,,,,,,
  24/02/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  25/02/1916,,,,,,,,,
  25/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  26/02/1916,,,,,,,,,
  26/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  27/02/1916,,,,,,,,,
  27/02/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  28/02/1916,,,,,,,,,
  28/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,,,,,,,
  29/02/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  01/03/1916,,,,,,,,,
  01/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  02/03/1916,,,,,,,,,
  02/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  03/03/1916,,,,,,,,,
  03/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  04/03/1916,,,,,,,,,
  04/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  05/03/1916,,,,,,,,,
  05/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  06/03/1916,,,,,,,,,
  06/03/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  07/03/1916,,,,,,,,,
  07/03/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  08/03/1916,,,,,,,,,
  08/03/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  09/03/1916,,,,,,,,,
  09/03/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  10/03/1916,,,,,,,,,
  10/03/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  11/03/1916,,,,,,,,,
  11/03/1916,,,47.6,-122.3,             seattle wash,                  seattle,,,
  12/03/1916,,,,,,,,,
  12/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  13/03/1916,,,,,,,,,
  13/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  14/03/1916,,,,,,,,,
  14/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  15/03/1916,,,,,,,,,
  15/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  16/03/1916,,,,,,,,,
  16/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  17/03/1916,,,,,,,,,
  17/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  18/03/1916,,,,,,,,,
  18/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  19/03/1916,,,,,,,,,
  19/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  20/03/1916,,,22.4,114.2,stood various courses across seattle harbor around bainbridge reef and through richs passage to puget sound navy yard,              tolo harbor,rich passage,47.595N,122.555W
  20/03/1916,,,47.6,-122.6,             bremerton wn,                bremerton,,,
  21/03/1916,,,,,,,,,
  21/03/1916,,,47.6,-122.6,             bremerton wn,                bremerton,,,
  22/03/1916,,,,,,,,,
  22/03/1916,,,47.6,-122.6,     bremerton washington,                bremerton,,,
  23/03/1916,,,,,,,,,
  23/03/1916,,,47.6,-122.6,             bremerton wn,                bremerton,,,
  24/03/1916,,,,,,,,,
  24/03/1916,,,47.6,-122.6,             bremerton wn,                bremerton,,,
  25/03/1916,,,,,,,,,
  25/03/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  26/03/1916,,,,,,,,,
  26/03/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  27/03/1916,,,,,,,,,
  27/03/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  28/03/1916,,,,,,,,,
  28/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  29/03/1916,,,22.4,114.2,stood various speeds and courses across seattle harbor and into eagle harbor,              tolo harbor,winslow bainbridge island,47 37 34N,122 31 16W
  29/03/1916,,,43.1,16.7,          eagle harbor wn,                     hvar,winslow bainbridge island,,
  30/03/1916,,,,,,,,,
  30/03/1916,,,43.1,16.7,          eagle harbor wn,                     hvar,winslow bainbridge island,,
  31/03/1916,,,22.4,114.2,stood various courses out of eagle harbor and across seattle harbor to bell street municipal dock,              tolo harbor,belltown seattle,47.61322N,122.3465W
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,,,,,,,
  31/03/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  01/04/1916,,,,,,,,,
  01/04/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  02/04/1916,,,,,,,,,
  02/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  03/04/1916,,,,,,,,,
  03/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  04/04/1916,,,48.8,-123,         west point abeam,               east point,west point light,,
  04/04/1916,,,48.1,-122.8,         port townsend wn,            port townsend,,,
  05/04/1916,,,48.3,-123.5,ediz hook light stood into port angeles bay washington,                     poti,ediz hook,,
  05/04/1916,,,29.9,32.6,  port angeles washington,                   port t,port angeles,,
  06/04/1916,,,22.4,114.2,      stood up to rosario,                     oban,rosario strait,48.5N,122.75W
  06/04/1916,,,22.6,59.5,           off rosario wn,                      sur,rosario strait,,
  07/04/1916,,,47.6,-70.2,west point abeam distant 10 miles,                     hvar,west point light,,
  07/04/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  08/04/1916,,,,,,,,,
  08/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  09/04/1916,,,,,,,,,
  09/04/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  10/04/1916,,,,,,,,,
  10/04/1916,,,47.6,-122.3,navy yard puget sound wash,                  seattle,puget sound navy yard,47.5585N,122.6442W
  11/04/1916,,,43.1,16.7,stood out of elliott bay various courses across puget sound up richs passage to puget sound navy yard,                     hvar,elliott bay,47.603N,122.373W
  11/04/1916,,,47.6,-122.6,     bremerton washington,                bremerton,,,
  12/04/1916,,,43.1,16.7,steamed across elliott bay,                     hvar,elliott bay,,
  12/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  13/04/1916,,,,,,,,,
  13/04/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  14/04/1916,,,,,,,,,
  14/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  15/04/1916,,,,,,,,,
  15/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  16/04/1916,,,,,,,,,
  16/04/1916,,,47.6,-122.3,               seattle wn,                  seattle,,,
  17/04/1916,,,,,,,,,
  17/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  18/04/1916,,,,,,,,,
  18/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  19/04/1916,,,,,,,,,
  19/04/1916,,,47.6,-122.3,       seattle washington,                  seattle,,,
  20/04/1916,,,19.6,-128.1,     point partridge buoy,                  el buoy,point partridge,48 13 29N,122 46 13W
  20/04/1916,,,,,,,,,
  20/04/1916,,,53.2,-168.8,anchored off cherry point,                    paros,cherry point,48 52 53N,122 44 15W
  20/04/1916,,,53.2,-168.8,off cherry point washington,              derby point,cherry point,,
  21/04/1916,,,49.1,-123.8,ballenas id abeam 13 miles,                     bali,ballenas islands,49 21 02N,124 09 36W
  21/04/1916,,,49.9,-125.2,             union bay bc,               oyster bay,union bay british columbia,49 35 05N,124 53 10W
  22/04/1916,,,49.7,173.3,            shingle point,               oyster bay,valdes island,49 05N,123 40W
  22/04/1916,,,49.9,-125.2,            oyster bay bc,               oyster bay,oyster river bc,49 52 22N,125 07 48W
  23/04/1916,,,50.1,-125.4,passed through seymour narrows,          seymour narrows,,,
  23/04/1916,     51 20,    129 51,50.6,-126.9,             alert bay bc,                alert bay,,,
  24/04/1916,,,50.6,-127,stood out goletas channel,          galetos channel,shushartie,50 51 15N,127 51 15W
  24/04/1916,     52 41,    132 30,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  25/04/1916,,,31.9,-128.5,marble island abeam 70 miles distant,              mare island,graham island,53 40N,132 30W
  25/04/1916,     56 57,    136 46,55.3,-159.9,cape edgecumbe nnw 12 w 48 miles,               cape wedge,north pacific,,
  26/04/1916,,,55.3,55.5,cape ommaney abeam distant 193 miles,               cape wedge,baranof island,56 57 05N,134 56 52W
  26/04/1916,     57 36,    140 47,56.2,-3,at sea north pacific ocean,                    forth,north pacific,,
  27/04/1916,,,,,,,,,
  27/04/1916,     58 40,    148 07,56.2,-3,at sea north pacific ocean,                    forth,gulf of alaska,57N,144W
  28/04/1916,,,52.1,-174.4,sighted barren islands two points on port bow,            garden island,shuyak island,58 31 31N,152 30 17W
  28/04/1916,,,30,-131.5,cook islet pt possession ne x n 13 miles,                      fao,cook inlet,60 20 16N,151 52 30W
  29/04/1916,,,58.9,48.5,came to at anchor in knik harbor,             spire island,knik arm,61.2000N,150.2167W
  29/04/1916,,,55.3,-131.5,fire island cook inlet alaska,             spire island,fire island anchorage alaska,61 09 34N,150 11 55W
  30/04/1916,,,55.3,-131.5,at anchor off fire island,             spire island,fire island anchorage alaska,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,,,,,,,
  30/04/1916,,,55.3,-131.5,off fire island cook inlet alaska,             spire island,fire island anchorage alaska,,
  01/05/1916,,,,,,,,,
  01/05/1916,,,55.3,-131.5,off fire island cook inlet alaska,             spire island,fire island anchorage alaska,,
  02/05/1916,,,52.1,48.5,the sisters abeam 32 miles distant,                      fao,kalgin island,60 27 53N,151 55 51W
  02/05/1916,,,57.8,-152.4,            kodiak alaska,                   kodiak,,,
  03/05/1916,,,57.8,-152.4,ugak island abeam distant 45 mi,             cape chiniak,,,
  03/05/1916,     56 05,    154 45,56.2,-3,at sea north pacific ocean,                    forth,gulf of alaska,,
  04/05/1916,,,30.6,47.8,hauling down to pass to southward of the shumagins,                    magil,shumagin islands,55 04 00N,160 03 00W
  04/05/1916,     54 55,    158 05,56.2,-3,at sea north pacific ocean,                    forth,shumagin islands,,
  05/05/1916,,,38.5,-28.6,stood through twelve fathom strait to an anchorage in simeonof harbor,                     hvar,shumagin islands,,
  05/05/1916,     54 54,    160 44,4,9.7,simeonof harbor simeonof island alaska,                    duala,shumagin islands,,
  06/05/1916,,,53.2,-165.5,course sw12s for sannak island,             umnak island,sanak islands,54 24 35N,162 36 04W
