  01/01/1899,        NA,        NA_2,        NA_3,        NA_4,                       NA,                       NA_2,h,i,j
  28/04/1899,,,,,                cavite pi,,,,
  28/04/1899,,,,,,,,,
  28/04/1899,,,,,                cavite pi,,,,
  29/04/1899,     12 15,    119 82,14.7,120.2,at 345 took departure haystack rock on port beam dis 13 mile,                sabic bay,south china sea,12N,113E
  29/04/1899,   16 30 N,  120 00 E,30.5,117.1,making passage from cavite to lingayen gulf pi,                   anking,lingayen gulf,,
  30/04/1899,     16 36,    119 84,30.5,32.6,underway up west coast of luzon rounding cape bolinao to the southward course e14n pc,                   anking,south china sea,,
  30/04/1899,   16 57 N,  120 15 E,30.5,117.1,making passage to aparri pi,                   anking,south china sea,,
  01/05/1899,,,,,,,,,
  01/05/1899,,,4.3,6.2,                aparri pi,                    warri,aparri,18 20N,121 40E
  02/05/1899,     18 36,    121 62,38.5,9.7,standing along northern coast of luzon,                    duala,luzon strait,21 0N,121 0E
  02/05/1899,,,30.5,117.1,aparri and making passage to kamiguin id pi,                   anking,luzon strait,,
  03/05/1899,     18 90,    121 84,29.9,32.6,at 910 got underway and stood for kamiguin island course ne by n,              pine island,camiguin de babuyanes,18 50 00N,121 51 36E
  03/05/1899,,,,,              kamiguin id,,,,
  04/05/1899,,,,,,,,,
  04/05/1899,,,30.5,117.1,making passage from kamiguin id to aparri pi,                   anking,camiguin de babuyanes,,
  05/05/1899,     18 37,    121 63,29.9,32.6,stood on course sw for anchorage off aparri came to at 1100 in 6 34 fms water and 22 fms port chain,                   port t,aparri,,
  05/05/1899,,,4.3,6.2,                aparri pi,                    warri,aparri,,
  06/05/1899,,,,,,,,,
  06/05/1899,,,4.3,6.2,                aparri pi,                    warri,aparri,,
  07/05/1899,,,,,,,,,
  07/05/1899,,,4.3,6.2,                aparri pi,                    warri,aparri,,
  08/05/1899,,,,,,,,,
  08/05/1899,,,4.3,6.2,                aparri pi,                    warri,aparri,,
  09/05/1899,,,,,,,,,
  09/05/1899,,,4.3,6.2,                aparri pi,                    warri,aparri,,
  10/05/1899,,,,,,,,,
  10/05/1899,   18 39 N,  121 25 E,30.5,117.1,making passage from aparri to fuga id pi,                   anking,fuga island,18 52 21N,121 22 44E
  11/05/1899,     18 87,    121 27,29.9,32.6,at 300 pm stood into musa bay and came to at 330 in 13 fathoms veering to 45 fathoms on port chain,                   port t,fuga island,,
  11/05/1899,,,30.5,117.1,musa bay and making passage to kamiguin id pi,                   anking,fuga island,,
  12/05/1899,     18 90,    121 84,22.4,114.2,at 4 pm changed course to e 14 n and headed into harbor of kamiguin id steering various courses,              tolo harbor,camiguin de babuyanes,,
  12/05/1899,,,,,,,,,
  12/05/1899,,,,,,,,,
  12/05/1899,,,,,           kamiguin id pi,,,,
  13/05/1899,,,,,,,,,
  13/05/1899,,,30.5,117.1,making passage from kamiguin id to aparri pi,                   anking,camiguin de babuyanes,,
  14/05/1899,,,29.9,32.6,at 900 entered discolored water from river six miles from aparri at 940 came to with port anchor in 7 14 fathoms veering to 30 fathoms on port chain,                   port t,aparri,,
  14/05/1899,,,4.3,6.2,                aparri pi,                    warri,aparri,,
  15/05/1899,,,,,,,,,
  15/05/1899,   18 36 N,  121 25 E,14.6,121,making passage to manila pi,                   manila,luzon strait,,
  16/05/1899,,,,,,,,,
  16/05/1899,,,14.6,121,at anchor in linguyen gulf en route to manila pi,                   manila,lingayen gulf,,
  17/05/1899,,,,,,,,,
  17/05/1899,,,14.6,121,making passage to manila pi,                   manila,,,
  18/05/1899,,,,,,,,,
  18/05/1899,   14 29 N,  120 30 E,14.6,121,    en route to manila pi,                   manila,,,
  19/05/1899,     14 38,    120 02,29.9,173.3,anchored at 530 on port quarter of flagship in 5 12 fms with 15 fms on port chain,             east channel,manila bay,14 31 00N,120 46 00E
  19/05/1899,,,14.5,120.8,            manila bay pi,               manila bay,,,
  20/05/1899,,,29.9,32.6,at 625 got underway and stood down to cavite at 745 came to anchor near monterey in 3 34 fms 15 fms port chain,                   port t,cavite city,,
  20/05/1899,,,,,                cavite pi,,,,
  21/05/1899,,,,,,,,,
  21/05/1899,,,,,                cavite pi,,,,
  22/05/1899,,,,,,,,,
  22/05/1899,,,,,                cavite pi,,,,
  23/05/1899,,,,,,,,,
  23/05/1899,,,,,                cavite pi,,,,
  24/05/1899,,,,,,,,,
  24/05/1899,,,,,                cavite pi,,,,
  25/05/1899,,,,,,,,,
  25/05/1899,,,,,                cavite pi,,,,
  26/05/1899,,,,,,,,,
  26/05/1899,,,,,                cavite pi,,,,
  27/05/1899,,,,,,,,,
  27/05/1899,,,,,                cavite pi,,,,
  28/05/1899,,,,,,,,,
  28/05/1899,,,,,                cavite pi,,,,
  29/05/1899,,,,,,,,,
  29/05/1899,,,,,                cavite pi,,,,
  30/05/1899,,,,,,,,,
  30/05/1899,,,,,                cavite pi,,,,
  31/05/1899,,,,,,,,,
  31/05/1899,,,,,                cavite pi,,,,
  01/06/1899,,,,,,,,,
  01/06/1899,,,,,                cavite pi,,,,
  02/06/1899,,,,,,,,,
  02/06/1899,,,,,                cavite pi,,,,
  03/06/1899,,,,,,,,,
  03/06/1899,   16 16 N,  119 40 E,12.8,45,en route from cavite pi to lingayen gulf pi,                     aden,south china sea,,
  04/06/1899,,,,,,,,,
  04/06/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  05/06/1899,,,,,,,,,
  05/06/1899,,,12.8,45,underway in lingayen gulf pi,                     aden,lingayen gulf,,
  06/06/1899,,,,,,,,,
  06/06/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  07/06/1899,     16 63,    120 30,3.5,45,steamed into san fernando port navigator conning anchored at 1025 in 5 14 fathoms of water,                     aden,san fernando la union,16 37N,120 19E
  07/06/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  08/06/1899,,,,,,,,,
  08/06/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  09/06/1899,     16 07,    120 10,29.9,32.6,anchored in port sual at 1145,                   port t,sual pangasinan,16 04N,120 06E
  09/06/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  10/06/1899,,,,,,,,,
  10/06/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  11/06/1899,,,,,,,,,
  11/06/1899,   16 22 N,  120 13 E,,,mt agu e 78 s distant 10 miles,,,,
  12/06/1899,,,,,,,,,
  12/06/1899,   18 02 N,  118 29 E,22.3,114.1,en route to hong kong china,             nw hong kong,south china sea,,
  13/06/1899,,,,,,,,,
  13/06/1899,   20 37 N,  116 07 E,22.3,114.1,                     noon,             nw hong kong,south china sea,,
  14/06/1899,,,,,,,,,
  14/06/1899,,,22.3,114.2,          hong kong china,               hong  kong,,,
  15/06/1899,     22 26,    114 26,15.5,-1.5,at end of watch abreast collinson light house,                      tic,cape collinson,22 15 3.78N,114 15 13.91E
  15/06/1899,,,22.3,114.2,          hong kong china,               hong  kong,,,
  16/06/1899,,,,,,,,,
  16/06/1899,,,22.3,114.1,kangaloon dry dock hong kong china,             nw hong kong,,,
  17/06/1899,,,,,,,,,
  17/06/1899,,,22.3,114.1, dry dock hong kong china,             nw hong kong,,,
  18/06/1899,,,,,,,,,
  18/06/1899,,,22.3,114.2,          hong kong china,               hong  kong,,,
  19/06/1899,,,,,,,,,
  19/06/1899,,,22.3,114.2,          hong kong china,               hong  kong,,,
  20/06/1899,,,,,,,,,
  20/06/1899,,,22.3,114.2,          hong kong china,               hong  kong,,,
  21/06/1899,,,,,,,,,
  21/06/1899,,,22.3,114.2,          hong kong china,               hong  kong,,,
  22/06/1899,,,,,,,,,
  22/06/1899,,,22.3,114.2,          hong kong china,               hong  kong,,,
  23/06/1899,,,,,,,,,
  23/06/1899,     22 09,    114 38,22.3,114.2,          hong kong china,               hong  kong,,,
  24/06/1899,,,,,,,,,
  24/06/1899,   21 39 N,  116 57 E,54.1,-165.9, en route to batan island,            akutan island,pratas islands,20 43N,116 42E
  25/06/1899,,,,,,,,,
  25/06/1899,   20 49 N,  120 22 E,,,en route to batan islands,,,,
  26/06/1899,,,71.2,-179.4,at 450 sighted orange island bearing e38n and at 520 sighted mt irada bearing ebys,           wrangel island,luzon strait,,
  26/06/1899,   20 36 N,  121 50 E,56,-4.8,en route to batan ids and kamiguin id,                    t o b,luzon strait,,
  27/06/1899,     20 45,    121 97,52.1,-174.4,sighted mt irada at 525 island of sabatan at 650,              atka island,sabtang batanes,20 20N,121 52E
  27/06/1899,   19 03 N,  121 30 E,12.8,45,en route to lingayen gulf pi,                     aden,luzon strait,,
  28/06/1899,     18 90,    121 85,29.9,32.6,at 555 sighted dalupiri is bearing about se12s psc and at 610 sighted kalayan id bearing about e 78s psc,                   laysan,luzon strait,,
  28/06/1899,,,29.9,32.6,        port san pio v pi,                   port t,camiguin de babuyanes,,
  29/06/1899,,,,,,,,,
  29/06/1899,,,29.9,32.6,        port san pio v pi,                   port t,camiguin de babuyanes,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,,,,,,,
  30/06/1899,,,29.9,32.6,        port san pio v pi,                   port t,camiguin de babuyanes,,
  01/07/1899,,,,,,,,,
  01/07/1899,,,12.8,45,en route to lingayen gulf pi,                     aden,luzon strait,,
  02/07/1899,,,,,,,,,
  02/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  03/07/1899,,,,,,,,,
  03/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  04/07/1899,,,,,,,,,
  04/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  05/07/1899,,,,,,,,,
  05/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  06/07/1899,,,,,,,,,
  06/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  07/07/1899,,,,,,,,,
  07/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  08/07/1899,,,,,,,,,
  08/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  09/07/1899,,,,,,,,,
  09/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  10/07/1899,,,,,,,,,
  10/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  11/07/1899,,,,,,,,,
  11/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  12/07/1899,,,,,,,,,
  12/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  13/07/1899,,,,,,,,,
  13/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  14/07/1899,,,,,,,,,
  14/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  15/07/1899,,,,,,,,,
  15/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  16/07/1899,,,,,,,,,
  16/07/1899,,,12.8,45,        lingayen gulf p i,                     aden,lingayen gulf,,
  17/07/1899,,,,,,,,,
  17/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  18/07/1899,,,,,,,,,
  18/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  19/07/1899,,,,,,,,,
  19/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  20/07/1899,,,,,,,,,
  20/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  21/07/1899,,,,,,,,,
  21/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  22/07/1899,,,,,,,,,
  22/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  23/07/1899,,,,,,,,,
  23/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  24/07/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  24/07/1899,   16 33 N,  119 49 E,14.6,121,    en route to manila pi,                   manila,south china sea,,
  25/07/1899,,,,,,,,,
  25/07/1899,,,,,                cavite pi,,,,
  26/07/1899,,,,,,,,,
  26/07/1899,,,12.8,45,        lingayen gulf pi ,                     aden,lingayen gulf,,
  28/07/1899,,,,,,,,,
  28/07/1899,,,,,                cavite pi,,,,
  28/07/1899,,,,,,,,,
  28/07/1899,,,,,                cavite pi,,,,
  29/07/1899,,,,,,,,,
  29/07/1899,,,,,                cavite pi,,,,
  30/07/1899,,,,,,,,,
  30/07/1899,,,,,                cavite pi,,,,
  31/07/1899,,,,,,,,,
  31/07/1899,,,,,                cavite pi,,,,
  01/08/1899,,,,,,,,,
  01/08/1899,     14 29,    120 17,12.8,45,en route to lingayen gulf pi,                     aden,south china sea,,
  02/08/1899,,,14.7,120.2,standing out manila bay on various courses,               manila bay,,,
  02/08/1899,,,12.8,45,en route to lingayen gulf pi,                     aden,manila bay,,
  03/08/1899,,,,,,,,,
  03/08/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  04/08/1899,,,,,,,,,
  04/08/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  06/08/1899,,,,,,,,,
  06/08/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  06/08/1899,,,,,,,,,
  06/08/1899,,,12.8,45,        lingayen gulf p i,                     aden,lingayen gulf,,
  07/08/1899,,,29.9,32.6,at 930 entered port san fernando,                   port t,san fernando la union,,
  07/08/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  08/08/1899,,,,,,,,,
  08/08/1899,,,12.8,45,         lingayen gulf pi,                     aden,lingayen gulf,,
  09/08/1899,,,,,,,,,
  09/08/1899,,,3.5,8.7,          san fernando pi,              fernando po,san fernando la union,,
  10/08/1899,,,3.5,8.7,latter part of watch standing in the harbor of san fernando navigator conning anchored at 325,              fernando po,san fernando la union,,
  10/08/1899,   16 13 N,  119 41 E,14.6,121,    en route to manila pi,                   manila,south china sea,,
  11/08/1899,,,36.1,-5.3,at 1125 sighted corregidor light bearing e by s,                     bone,corregidor island light,14 22 47.2N,120 34 36.9E
  11/08/1899,,,,,                   at sea,,,,
  12/08/1899,,,38.5,-28.6,at 215 corregidor light abeam,                   anking,corregidor island light,,
  12/08/1899,,,,,                cavite pi,,,,
  13/08/1899,,,,,,,,,
  13/08/1899,,,,,                cavite pi,,,,
  14/08/1899,,,,,,,,,
  14/08/1899,,,,,                cavite pi,,,,
